
16时00分18秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时22分03秒     0         -       921    0.00    0.40    0.00    0.00    0.40     0  |__echw
16时22分03秒     0         -       922    1.00    2.20    0.00    0.00    3.20     0  |__esn
16时22分03秒     0         -       923    0.60    2.60    0.00    0.00    3.20     0  |__elm
16时22分03秒     0      2371         -    0.60    1.20    0.00    0.00    1.80     2  pidstat
16时22分03秒     0         -      2371    0.60    1.20    0.00    0.00    1.80     2  |__pidstat
16时22分03秒     0      4405         -    4.00    0.80    0.00    0.00    4.80     0  svm
16时22分03秒     0         -      4413    0.20    0.20    0.00    0.00    0.40     0  |__upload_info
16时22分03秒     0         -      4420    3.60    0.40    0.00    0.00    4.00     0  |__lsm

16时22分03秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时22分08秒     0         5         -    0.00    1.20    0.00    0.00    1.20     2  kworker/u8:0
16时22分08秒     0         -         5    0.00    1.20    0.00    0.00    1.20     2  |__kworker/u8:0
16时22分08秒     0         8         -    0.00    0.20    0.00    0.00    0.20     2  rcu_preempt
16时22分08秒     0         -         8    0.00    0.40    0.00    0.00    0.40     2  |__rcu_preempt
16时22分08秒     0        30         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1
16时22分08秒     0         -        30    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:1
16时22分08秒     0        78         -    0.00    1.60    0.00    0.00    1.60     3  kswapd0
16时22分08秒     0         -        78    0.00    1.60    0.00    0.00    1.60     3  |__kswapd0
16时22分08秒     0       114         -    0.00    0.20    0.00    0.00    0.20     3  mmcqd/0
16时22分08秒     0         -       114    0.00    0.20    0.00    0.00    0.20     3  |__mmcqd/0
16时22分08秒     0       121         -    0.00    0.60    0.00    0.00    0.60     3  mmcqd/1
16时22分08秒     0         -       121    0.00    0.60    0.00    0.00    0.60     3  |__mmcqd/1
16时22分08秒     0       329         -    0.00    0.40    0.00    0.00    0.40     3  bopt
16时22分08秒     0         -       329    0.00    0.40    0.00    0.00    0.40     3  |__bopt
16时22分08秒     0       615         -    2.80    2.40    0.00    0.00    5.20     2  resnet50
16时22分08秒     0         -       701    2.60    2.20    0.00    0.00    4.80     0  |__resnet50-1
16时22分08秒     0       636         -    0.20    0.20    0.00    0.00    0.40     3  statusd
16时22分08秒     0         -       636    0.00    0.20    0.00    0.00    0.20     3  |__statusd
16时22分08秒     0       691         -    3.60    3.80    0.00    0.00    7.40     1  cnn
16时22分08秒     0         -       691    0.20    0.00    0.00    0.00    0.20     1  |__cnn
16时22分08秒     0         -       693    0.20    0.00    0.00    0.00    0.20     0  |__cnn
16时22分08秒     0         -       694    0.40    0.40    0.00    0.00    0.80     0  |__cnn
16时22分08秒     0         -       705    0.60    0.40    0.00    0.00    1.00     0  |__cnn
16时22分08秒     0         -       706    0.20    0.40    0.00    0.00    0.60     0  |__cnn
16时22分08秒     0         -       707    1.00    1.00    0.00    0.00    2.00     0  |__cnn
16时22分08秒     0         -       708    0.80    0.40    0.00    0.00    1.20     0  |__cnn
16时22分08秒     0         -       856    0.40    0.20    0.00    0.00    0.60     0  |__cnn
16时22分08秒     0         -       857    0.40    0.80    0.00    0.00    1.20     0  |__cnn-1
16时22分08秒     0       719         -  134.60    6.60    0.00    0.00  141.20     2  rnn
16时22分08秒     0         -       731    0.60    1.40    0.00    0.00    2.00     0  |__glog
16时22分08秒     0         -       732    0.20    0.20    0.00    0.00    0.40     0  |__fast-rnn
16时22分08秒     0         -       733   10.00    1.40    0.00    0.00   11.40     0  |__cnn-1
16时22分08秒     0         -       737    6.40    0.20    0.00    0.00    6.60     1  |__mc
16时22分08秒     0         -       738    2.60    0.20    0.00    0.00    2.80     3  |__fast-rnn
16时22分08秒     0         -       739    7.40    0.20    0.00    0.00    7.60     3  |__fast-rnn
16时22分08秒     0         -       740    4.40    0.20    0.00    0.00    4.60     3  |__fast-rnn
16时22分08秒     0         -       741    0.40    0.00    0.00    0.00    0.40     3  |__fast-rnn
16时22分08秒     0         -       743   10.00    0.20    0.00    0.00   10.20     3  |__fast-rnn
16时22分08秒     0         -       744    9.20    0.20    0.00    0.00    9.40     3  |__fast-rnn
16时22分08秒     0         -       745    8.80    0.40    0.00    0.00    9.20     3  |__fast-rnn
16时22分08秒     0         -       746    8.80    1.00    0.00    0.00    9.80     3  |__fast-rnn
16时22分08秒     0         -       747    3.40    0.20    0.00    0.00    3.60     3  |__fast-rnn
16时22分08秒     0         -       748    0.20    0.20    0.00    0.00    0.40     3  |__fast-rnn
16时22分08秒     0         -       749   38.20    0.00    0.00    0.00   38.20     1  |__rnn
16时22分08秒     0         -       752    1.00    0.20    0.00    0.00    1.20     2  |__rnn
16时22分08秒     0         -       753    0.20    0.20    0.00    0.00    0.40     2  |__rnn
16时22分08秒     0         -       754    0.80    0.00    0.00    0.00    0.80     2  |__rnn
16时22分08秒     0         -       760   19.20    0.20    0.00    0.00   19.40     2  |__rnn
16时22分08秒     0         -       761    2.00    0.00    0.00    0.00    2.00     0  |__rnn
16时22分08秒     0         -       805    0.60    0.20    0.00    0.00    0.80     2  |__rnn
16时22分08秒     0       759         -    0.60    0.80    0.00    0.00    1.40     0  bm
16时22分08秒     0         -       766    0.40    0.60    0.00    0.00    1.00     0  |__cnn-1
16时22分08秒     0         -       773    0.20    0.00    0.00    0.00    0.20     0  |__bm
16时22分08秒     0       788         -    0.40    1.40    0.00    0.00    1.80     0  rbm
16时22分08秒     0         -       791    0.20    0.60    0.00    0.00    0.80     0  |__cnn-1
16时22分08秒     0         -       801    0.00    0.40    0.00    0.00    0.40     0  |__sae
16时22分08秒     0         -      1037    0.20    0.00    0.00    0.00    0.20     0  |__show_me_money
16时22分08秒     0       840         -    1.40    1.00    0.00    0.00    2.40     0  dae
16时22分08秒     0         -       849    1.40    1.00    0.00    0.00    2.40     0  |__cnn-1
16时22分08秒     0       855         -    6.80    2.60    0.00    0.00    9.40     0  dbn
16时22分08秒     0         -       867    0.00    0.20    0.00    0.00    0.20     0  |__chk
16时22分08秒     0         -       883    0.40    0.20    0.00    0.00    0.60     0  |__dn
16时22分08秒     0         -       892    2.20    0.20    0.00    0.00    2.40     0  |__aac_encode
16时22分08秒     0         -       893    0.80    0.20    0.00    0.00    1.00     0  |__pcm
16时22分08秒     0         -       894    0.00    0.20    0.00    0.00    0.20     0  |__glog
16时22分08秒     0         -       895    1.60    0.80    0.00    0.00    2.40     0  |__cnn-1
16时22分08秒     0         -       896    0.20    0.20    0.00    0.00    0.40     0  |__lstm
16时22分08秒     0         -       897    1.00    0.40    0.00    0.00    1.40     0  |__gru
16时22分08秒     0         -      5306    0.00    0.20    0.00    0.00    0.20     0  |__ntm
16时22分08秒     0       914         -    3.00    8.00    0.00    0.00   11.00     0  birnn
16时22分08秒     0         -       922    1.40    4.00    0.00    0.00    5.40     0  |__esn
16时22分08秒     0         -       923    1.40    4.00    0.00    0.00    5.40     0  |__elm
16时22分08秒     0       950         -    0.00    0.20    0.00    0.00    0.20     2  kworker/u8:3
16时22分08秒     0         -       950    0.00    0.20    0.00    0.00    0.20     2  |__kworker/u8:3
16时22分08秒     0      2371         -    0.60    1.20    0.00    0.00    1.80     0  pidstat
16时22分08秒     0         -      2371    0.60    1.20    0.00    0.00    1.80     0  |__pidstat
16时22分08秒     0      2403         -    0.00    0.20    0.00    0.00    0.20     2  top
16时22分08秒     0         -      2403    0.00    0.20    0.00    0.00    0.20     2  |__top
16时22分08秒     0      4405         -    4.20    0.80    0.00    0.00    5.00     0  svm
16时22分08秒     0         -      4413    0.20    0.40    0.00    0.00    0.60     0  |__upload_info
16时22分08秒     0         -      4417    0.00    0.20    0.00    0.00    0.20     0  |__show_me_money
16时22分08秒     0         -      4420    2.80    0.40    0.00    0.00    3.20     0  |__lsm

16时22分08秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时22分13秒     0         5         -    0.00    0.40    0.00    0.00    0.40     2  kworker/u8:0
16时22分13秒     0         -         5    0.00    0.40    0.00    0.00    0.40     2  |__kworker/u8:0
16时22分13秒     0         7         -    0.00    0.20    0.00    0.00    0.20     0  ksoftirqd/0
16时22分13秒     0         -         7    0.00    0.20    0.00    0.00    0.20     0  |__ksoftirqd/0
16时22分13秒     0         8         -    0.00    0.20    0.00    0.00    0.20     2  rcu_preempt
16时22分13秒     0         -         8    0.00    0.20    0.00    0.00    0.20     2  |__rcu_preempt
16时22分13秒     0        30         -    0.00    0.40    0.00    0.00    0.40     0  kworker/0:1
16时22分13秒     0         -        30    0.00    0.40    0.00    0.00    0.40     0  |__kworker/0:1
16时22分13秒     0       114         -    0.00    0.20    0.00    0.00    0.20     2  mmcqd/0
16时22分13秒     0         -       114    0.00    0.20    0.00    0.00    0.20     2  |__mmcqd/0
16时22分13秒     0       121         -    0.00    0.40    0.00    0.00    0.40     3  mmcqd/1
16时22分13秒     0         -       121    0.00    0.40    0.00    0.00    0.40     3  |__mmcqd/1
16时22分13秒     0       329         -    0.00    0.20    0.00    0.00    0.20     2  bopt
16时22分13秒     0         -       329    0.00    0.20    0.00    0.00    0.20     2  |__bopt
16时22分13秒     0       465         -    0.00    0.20    0.00    0.00    0.20     2  jbd2/mmcblk0p10
16时22分13秒     0         -       465    0.00    0.20    0.00    0.00    0.20     2  |__jbd2/mmcblk0p10
16时22分13秒     0       475       476    0.00    0.20    0.00    0.00    0.20     0  (NetworkManager)__gmain
16时22分13秒     0       615         -    2.60    2.40    0.00    0.00    5.00     1  resnet50
16时22分13秒     0         -       615    0.20    0.00    0.00    0.00    0.20     1  |__resnet50
16时22分13秒     0         -       701    2.80    2.40    0.00    0.00    5.20     0  |__resnet50-1
16时22分13秒     0       636         -    0.00    0.20    0.00    0.00    0.20     2  statusd
16时22分13秒     0         -       636    0.00    0.20    0.00    0.00    0.20     2  |__statusd
16时22分13秒     0       691         -    3.60    3.80    0.00    0.00    7.40     2  cnn
16时22分13秒     0         -       693    0.20    0.00    0.00    0.00    0.20     0  |__cnn
16时22分13秒     0         -       694    0.20    0.60    0.00    0.00    0.80     0  |__cnn
16时22分13秒     0         -       705    0.60    0.40    0.00    0.00    1.00     0  |__cnn
16时22分13秒     0         -       706    0.40    0.40    0.00    0.00    0.80     0  |__cnn
16时22分13秒     0         -       707    1.00    1.00    0.00    0.00    2.00     0  |__cnn
16时22分13秒     0         -       708    0.40    0.40    0.00    0.00    0.80     0  |__cnn
16时22分13秒     0         -       856    0.60    0.00    0.00    0.00    0.60     0  |__cnn
16时22分13秒     0         -       857    0.20    0.80    0.00    0.00    1.00     0  |__cnn-1
16时22分13秒     0         -       859    0.00    0.20    0.00    0.00    0.20     2  |__cnn
16时22分13秒     0       700         -    0.00    0.20    0.00    0.00    0.20     0  vin_update_sht_
16时22分13秒     0       719         -  160.60    6.60    0.00    0.00  167.20     2  rnn
16时22分13秒     0         -       731    0.60    1.40    0.00    0.00    2.00     0  |__glog
16时22分13秒     0         -       732    0.40    0.00    0.00    0.00    0.40     0  |__fast-rnn
16时22分13秒     0         -       733   10.40    1.20    0.00    0.00   11.60     0  |__cnn-1
16时22分13秒     0         -       737    6.80    0.00    0.00    0.00    6.80     1  |__mc
16时22分13秒     0         -       738    2.60    0.40    0.00    0.00    3.00     3  |__fast-rnn
16时22分13秒     0         -       739    7.20    0.20    0.00    0.00    7.40     3  |__fast-rnn
16时22分13秒     0         -       740    4.00    0.20    0.00    0.00    4.20     3  |__fast-rnn
16时22分13秒     0         -       743   13.20    0.40    0.00    0.00   13.60     3  |__fast-rnn
16时22分13秒     0         -       744   12.60    0.40    0.00    0.00   13.00     3  |__fast-rnn
